"","Index","Age","Gender","Word","If_word","Decision","Answer","RT","Word_length"
"4537",15,19,"female","номер","yes","space","right",0.406374000012875,5
"4538",15,19,"female","щулька","no",NA,"right",NA,6
"4539",15,19,"female","вуган","no",NA,"right",NA,5
"4540",15,19,"female","мистна","no",NA,"right",NA,6
"4541",15,19,"female","перо","yes","space","right",0.481600300001446,4
"4542",15,19,"female","пагочь","no",NA,"right",NA,6
"4543",15,19,"female","пелань","no",NA,"right",NA,6
"4544",15,19,"female","крыло","yes","space","right",0.496406899997965,5
"4545",15,19,"female","раква","no",NA,"right",NA,5
"4546",15,19,"female","тивло","no",NA,"right",NA,5
"4547",15,19,"female","вода","yes","space","right",0.510077300015837,4
"4548",15,19,"female","каврам","no",NA,"right",NA,6
"4549",15,19,"female","кролик","yes","space","right",0.451399500016123,6
"4550",15,19,"female","зула","no",NA,"right",NA,4
"4551",15,19,"female","свинья","yes","space","right",0.430940799997188,6
"4552",15,19,"female","нупог","no",NA,"right",NA,5
"4553",15,19,"female","свеммо","no",NA,"right",NA,6
"4554",15,19,"female","прена","no",NA,"right",NA,5
"4555",15,19,"female","мыло","yes","space","right",0.38875400001416,4
"4556",15,19,"female","журтынь","no",NA,"right",NA,7
"4557",15,19,"female","цупка","no",NA,"right",NA,5
"4558",15,19,"female","кальпон","no",NA,"right",NA,7
"4559",15,19,"female","долькшнет","no",NA,"right",NA,9
"4560",15,19,"female","паук","yes","space","right",0.45094650000101,4
"4561",15,19,"female","урок","yes","space","right",0.443832000019029,4
"4562",15,19,"female","слово","yes","space","right",0.393782200000715,5
"4563",15,19,"female","туан","no","space","wrong",0.355248100007884,4
"4564",15,19,"female","штокса","no",NA,"right",NA,6
"4565",15,19,"female","песок","yes","space","right",0.516317900037393,5
"4566",15,19,"female","трефин","no",NA,"right",NA,6
"4567",15,19,"female","фазлек","no",NA,"right",NA,6
"4568",15,19,"female","ниппа","no",NA,"right",NA,5
"4569",15,19,"female","носок","yes","space","right",0.498413300025277,5
"4570",15,19,"female","пальто","yes","space","right",0.504417199990712,6
"4571",15,19,"female","вата","yes","space","right",0.610778599977493,4
"4572",15,19,"female","груша","yes","space","right",0.563175200019032,5
"4573",15,19,"female","изжань","no",NA,"right",NA,6
"4574",15,19,"female","мероть","no",NA,"right",NA,6
"4575",15,19,"female","вишня","yes","space","right",0.433887100021821,5
"4576",15,19,"female","письмо","yes","space","right",0.712700199976098,6
"4577",15,19,"female","кукла","yes","space","right",0.422984099946916,5
"4578",15,19,"female","щекниль","no",NA,"right",NA,7
"4579",15,19,"female","лето","yes","space","right",0.426238100044429,4
"4580",15,19,"female","горох","yes","space","right",0.346136900014244,5
"4581",15,19,"female","гласпы","no",NA,"right",NA,6
"4582",15,19,"female","река","yes","space","right",0.43776409997372,4
"4583",15,19,"female","лоча","no",NA,"right",NA,4
"4584",15,19,"female","реплен","no",NA,"right",NA,6
"4585",15,19,"female","галесь","no",NA,"right",NA,6
"4586",15,19,"female","войстов","no",NA,"right",NA,7
"4587",15,19,"female","ходо","no",NA,"right",NA,4
"4588",15,19,"female","месяц","yes","space","right",0.471317899995484,5
"4589",15,19,"female","смилок","no",NA,"right",NA,6
"4590",15,19,"female","весна","yes","space","right",0.409311899973545,5
"4591",15,19,"female","яшель","no",NA,"right",NA,5
"4592",15,19,"female","запах","yes","space","right",0.448598200047854,5
"4593",15,19,"female","кухня","yes","space","right",0.415476099995431,5
"4594",15,19,"female","жикно","no",NA,"right",NA,5
"4595",15,19,"female","вечер","yes","space","right",0.444365700008348,5
"4596",15,19,"female","полер","no",NA,"right",NA,5
"4597",15,19,"female","апонь","no",NA,"right",NA,5
"4598",15,19,"female","банан","yes","space","right",0.47436039999593,5
"4599",15,19,"female","теньтефь","no",NA,"right",NA,8
"4600",15,19,"female","жена","yes","space","right",0.483651000016835,4
"4601",15,19,"female","шнеток","no",NA,"right",NA,6
"4602",15,19,"female","дипа","no",NA,"right",NA,4
"4603",15,19,"female","бодор","no",NA,"right",NA,5
"4604",15,19,"female","найта","no",NA,"right",NA,5
"4605",15,19,"female","люрык","no",NA,"right",NA,5
"4606",15,19,"female","палец","yes","space","right",0.447885400033556,5
"4607",15,19,"female","треза","no",NA,"right",NA,5
"4608",15,19,"female","витлюн","no",NA,"right",NA,6
"4609",15,19,"female","ведро","yes","space","right",0.458679000032134,5
"4610",15,19,"female","гритня","no",NA,"right",NA,6
"4611",15,19,"female","барнак","no",NA,"right",NA,6
"4612",15,19,"female","сьюва","no",NA,"right",NA,5
"4613",15,19,"female","кусок","yes","space","right",0.457578700035811,5
"4614",15,19,"female","тиня","no",NA,"right",NA,4
"4615",15,19,"female","толье","no",NA,"right",NA,5
"4616",15,19,"female","баран","yes","space","right",0.426465399970766,5
"4617",15,19,"female","тойза","no",NA,"right",NA,5
"4618",15,19,"female","плинка","no",NA,"right",NA,6
"4619",15,19,"female","ноготь","yes","space","right",0.484425999980885,6
"4620",15,19,"female","камень","yes","space","right",0.48212970001623,6
"4621",15,19,"female","дярка","no",NA,"right",NA,5
"4622",15,19,"female","танец","yes","space","right",0.410695600032341,5
"4623",15,19,"female","игра","yes","space","right",0.403700700029731,4
"4624",15,19,"female","меклим","no",NA,"right",NA,6
"4625",15,19,"female","рыба","yes","space","right",0.405608400003985,4
"4626",15,19,"female","отец","yes","space","right",0.409917699988,4
"4627",15,19,"female","кеппет","no",NA,"right",NA,6
"4628",15,19,"female","неворт","no",NA,"right",NA,6
"4629",15,19,"female","книга","yes","space","right",0.438542599964421,5
"4630",15,19,"female","звонок","yes","space","right",0.395074899948668,6
"4631",15,19,"female","кеха","no",NA,"right",NA,4
"4632",15,19,"female","волос","yes","space","right",0.459046699979808,5
"4633",15,19,"female","палка","yes","space","right",0.459341900015716,5
"4634",15,19,"female","ержин","no",NA,"right",NA,5
"4635",15,19,"female","цветок","yes","space","right",0.405949199979659,6
"4636",15,19,"female","зубы","yes","space","right",0.435471899982076,4
"4637",15,19,"female","нарняк","no",NA,"right",NA,6
"4638",15,19,"female","гора","yes","space","right",0.472647099988535,4
"4639",15,19,"female","гнездо","yes","space","right",0.555917199992109,6
"4640",15,19,"female","доска","yes","space","right",0.386800200038124,5
"4641",15,19,"female","опрыдь","no",NA,"right",NA,6
"4642",15,19,"female","масло","yes","space","right",0.420304500032216,5
"4643",15,19,"female","бекня","no",NA,"right",NA,5
"4644",15,19,"female","малянц","no",NA,"right",NA,6
"4645",15,19,"female","ручка","yes","space","right",0.443220200017095,5
"4646",15,19,"female","свеча","yes","space","right",0.449656200013124,5
"4647",15,19,"female","рацма","no",NA,"right",NA,5
"4648",15,19,"female","овца","yes","space","right",0.415665999986231,4
"4649",15,19,"female","целдер","no",NA,"right",NA,6
"4650",15,19,"female","котчох","no",NA,"right",NA,6
"4651",15,19,"female","утка","yes","space","right",0.483825599949341,4
"4652",15,19,"female","десья","no",NA,"right",NA,5
"4653",15,19,"female","сжичка","no",NA,"right",NA,6
"4654",15,19,"female","дира","no",NA,"right",NA,4
"4655",15,19,"female","мильца","no",NA,"right",NA,6
"4656",15,19,"female","рука","yes","space","right",0.462556300044525,4
"4657",15,19,"female","огонь","yes","space","right",0.512526099977549,5
"4658",15,19,"female","лоур","no",NA,"right",NA,4
"4659",15,19,"female","новзик","no",NA,"right",NA,6
"4660",15,19,"female","этаж","yes","space","right",0.634249099995941,4
"4661",15,19,"female","ключи","yes","space","right",0.431468900002073,5
"4662",15,19,"female","эпрад","no",NA,"right",NA,5
"4663",15,19,"female","макичь","no",NA,"right",NA,6
"4664",15,19,"female","число","yes","space","right",0.429273000045214,5
"4665",15,19,"female","веньмо","no",NA,"right",NA,6
"4666",15,19,"female","шулкан","no",NA,"right",NA,6
"4667",15,19,"female","выремь","no",NA,"right",NA,6
"4668",15,19,"female","часы","yes","space","right",0.519742100033909,4
"4669",15,19,"female","поезд","yes","space","right",0.554957600019407,5
"4670",15,19,"female","мясо","yes","space","right",0.498543300025631,4
"4671",15,19,"female","зутан","no",NA,"right",NA,5
"4672",15,19,"female","сердце","yes","space","right",0.523901299980935,6
"4673",15,19,"female","музей","yes","space","right",0.51058500004001,5
"4674",15,19,"female","яйцо","yes","space","right",0.386312600050587,4
"4675",15,19,"female","ювак","no",NA,"right",NA,4
"4676",15,19,"female","забор","yes","space","right",0.434287999989465,5
"4677",15,19,"female","тётя","yes","space","right",0.435156899970025,4
"4678",15,19,"female","утро","yes","space","right",0.362280700006522,4
"4679",15,19,"female","пунцичь","no",NA,"right",NA,7
"4680",15,19,"female","бутфиль","no",NA,"right",NA,7
"4681",15,19,"female","прекифь","no",NA,"right",NA,7
"4682",15,19,"female","кнопка","yes","space","right",0.420164600014687,6
"4683",15,19,"female","билет","yes","space","right",0.434135399991646,5
"4684",15,19,"female","пестце","no",NA,"right",NA,6
"4685",15,19,"female","пакет","yes","space","right",0.39668880001409,5
"4686",15,19,"female","лонрог","no",NA,"right",NA,6
"4687",15,19,"female","фойза","no",NA,"right",NA,5
"4688",15,19,"female","буква","yes","space","right",0.427929700003006,5
"4689",15,19,"female","луна","yes","space","right",0.397199699946214,4
"4690",15,19,"female","живот","yes","space","right",0.408771299989894,5
"4691",15,19,"female","фектет","no",NA,"right",NA,6
"4692",15,19,"female","пират","yes","space","right",0.537316200032365,5
"4693",15,19,"female","пюре","yes","space","right",0.464531200006604,4
"4694",15,19,"female","язык","yes","space","right",0.420199800049886,4
"4695",15,19,"female","санки","yes","space","right",0.519153000030201,5
"4696",15,19,"female","васка","no",NA,"right",NA,5
"4697",15,19,"female","земля","yes","space","right",0.454914400004782,5
"4698",15,19,"female","хопье","no",NA,"right",NA,5
"4699",15,19,"female","битля","no",NA,"right",NA,5
"4700",15,19,"female","ящик","yes","space","right",0.513565199973527,4
"4701",15,19,"female","плиттер","no",NA,"right",NA,7
"4702",15,19,"female","белка","yes","space","right",0.395461699983571,5
"4703",15,19,"female","тифон","no",NA,"right",NA,5
"4704",15,19,"female","осчинь","no",NA,"right",NA,6
"4705",15,19,"female","сларты","no",NA,"right",NA,6
"4706",15,19,"female","шада","no",NA,"right",NA,4
"4707",15,19,"female","зелер","no",NA,"right",NA,5
"4708",15,19,"female","еверть","no",NA,"right",NA,6
"4709",15,19,"female","небо","yes","space","right",0.480632499966305,4
"4710",15,19,"female","завод","yes","space","right",0.513542899978347,5
"4711",15,19,"female","глаза","yes","space","right",0.458658899995498,5
"4712",15,19,"female","берег","yes","space","right",0.448332600004505,5
"4713",15,19,"female","адрес","yes","space","right",0.369019500038121,5
"4714",15,19,"female","щука","yes","space","right",0.416807800007518,4
"4715",15,19,"female","чехвинь","no",NA,"right",NA,7
"4716",15,19,"female","слеза","yes","space","right",0.470172600005753,5
"4717",15,19,"female","кресло","yes","space","right",0.46066250000149,6
"4718",15,19,"female","чигност","no",NA,"right",NA,7
"4719",15,19,"female","южжичь","no",NA,"right",NA,6
"4720",15,19,"female","утюг","yes","space","right",0.419970999995712,4
"4721",15,19,"female","акань","no",NA,"right",NA,5
"4722",15,19,"female","ветер","yes","space","right",0.381810099992435,5
"4723",15,19,"female","куше","no",NA,"right",NA,4
"4724",15,19,"female","глисо","no",NA,"right",NA,5
"4725",15,19,"female","пазошь","no",NA,"right",NA,6
"4726",15,19,"female","щека","yes","space","right",0.524867200001609,4
"4727",15,19,"female","корень","yes","space","right",0.481615299999248,6
"4728",15,19,"female","выньце","no",NA,"right",NA,6
"4729",15,19,"female","деньги","yes","space","right",0.387114999990445,6
"4730",15,19,"female","осень","yes","space","right",0.421973699994851,5
"4731",15,19,"female","лошадь","yes","space","right",0.435058699978981,6
"4732",15,19,"female","щётка","yes","space","right",0.558709100005217,5
"4733",15,19,"female","леньез","no",NA,"right",NA,6
"4734",15,19,"female","ортонь","no",NA,"right",NA,6
"4735",15,19,"female","локоть","yes","space","right",0.532360999961384,6
"4736",15,19,"female","труба","yes","space","right",0.460961400007363,5
"4737",15,19,"female","кошка","yes","space","right",0.445792499987874,5
"4738",15,19,"female","точка","yes","space","right",0.538400200020988,5
"4739",15,19,"female","черсы","no",NA,"right",NA,5
"4740",15,19,"female","глека","no",NA,"right",NA,5
"4741",15,19,"female","цвутня","no",NA,"right",NA,6
"4742",15,19,"female","лицо","yes","space","right",0.409697099996265,4
"4743",15,19,"female","мулдув","no",NA,"right",NA,6
"4744",15,19,"female","губа","yes","space","right",0.396731199987698,4
"4745",15,19,"female","лермей","no",NA,"right",NA,6
"4746",15,19,"female","дактон","no",NA,"right",NA,6
"4747",15,19,"female","рукса","no",NA,"right",NA,5
"4748",15,19,"female","урул","no",NA,"right",NA,4
"4749",15,19,"female","обед","yes","space","right",0.460249399999157,4
"4750",15,19,"female","море","yes","space","right",0.445364799990784,4
"4751",15,19,"female","чудо","yes","space","right",0.465883199998643,4
"4752",15,19,"female","шапань","no",NA,"right",NA,6
"4753",15,19,"female","агва","no",NA,"right",NA,4
